ID_OSOBNIKA,GENERACJA,WARTOSC_OSOBNIKA,EWALUACJA,FITNESS
8223,83,221,9.90099,0.0131769
8224,83,253,9.90099,0.0131769
8225,83,220,10,0.0133087
8226,83,220,10,0.0133087
8227,83,218,9.90099,0.0131769
8228,83,213,10,0.0133087
8229,83,213,10,0.0133087
8230,83,221,10,0.0133087
8231,83,221,9.90099,0.0131769
8232,83,221,10,0.0133087
8233,83,213,10,0.0133087
8234,83,221,9.90099,0.0131769
8235,83,221,6.09756,0.00811505
8236,83,220,9.90099,0.0131769
8237,83,220,9.90099,0.0131769
8238,83,221,9.90099,0.0131769
8239,83,212,9.90099,0.0131769
8240,83,252,9.90099,0.0131769
8241,83,92,9.90099,0.0131769
8242,83,153,9.90099,0.0131769
8243,83,220,9.90099,0.0131769
8244,83,222,9.90099,0.0131769
8245,83,205,9.17431,0.0122098
8246,83,212,9.90099,0.0131769
8247,83,221,9.17431,0.0122098
8248,83,213,9.17431,0.0122098
8249,83,223,9.90099,0.0131769
8250,83,221,9.90099,0.0131769
8251,83,213,9.90099,0.0131769
8252,83,221,9.90099,0.0131769
8253,83,221,9.90099,0.0131769
8254,83,221,9.61538,0.0127968
8255,83,157,9.17431,0.0122098
8256,83,217,6.71141,0.008932
8257,83,219,9.17431,0.0122098
8258,83,105,9.17431,0.0122098
8259,83,217,9.17431,0.0122098
8260,83,219,8,0.0106469
8261,83,219,5.52486,0.00735286
8262,83,223,8,0.0106469
8263,83,219,5,0.00665434
8264,83,221,8,0.0106469
8265,83,218,8,0.0106469
8266,83,217,8,0.0106469
8267,83,212,8,0.0106469
8268,83,223,8,0.0106469
8269,83,217,8,0.0106469
8270,83,223,8,0.0106469
8271,83,83,6.71141,0.008932
8272,83,147,8,0.0106469
8273,83,215,7.35294,0.00978579
8274,83,210,5.52486,0.00735286
8275,83,215,5.52486,0.00735286
8276,83,87,5.52486,0.00735286
8277,83,215,5.52486,0.00735286
8278,83,215,4.52489,0.00602203
8279,83,247,4.52489,0.00602203
8280,83,215,5.52486,0.00735286
8281,83,215,4.52489,0.00602203
8282,83,213,5,0.00665434
8283,83,215,5.52486,0.00735286
8284,83,226,5.52486,0.00735286
8285,83,211,5.52486,0.00735286
8286,83,211,5.52486,0.00735286
8287,83,211,5.52486,0.00735286
8288,83,211,5,0.00665434
8289,83,213,5.52486,0.00735286
8290,83,209,0.841043,0.00111932
8291,83,147,0.0616181,8.20055e-05
8292,83,209,3.07692,0.00409498
8293,83,210,0.245761,0.000327075
8294,83,211,0.942507,0.00125435
8295,83,211,0.841043,0.00111932
8296,83,211,0.0588235,7.82863e-05
8297,83,211,0.942507,0.00125435
8298,83,209,0.0545703,7.26258e-05
8299,83,194,0.616903,0.000821017
8300,83,211,0.174672,0.000232466
8301,84,216,8.62069,0.0122352
8302,84,216,8.62069,0.0122352
8303,84,152,8.62069,0.0122352
8304,84,216,8.62069,0.0122352
8305,84,216,8.62069,0.0122352
8306,84,216,8.62069,0.0122352
8307,84,216,8.62069,0.0122352
8308,84,218,9.17431,0.0130209
8309,84,220,8.62069,0.0122352
8310,84,216,8.62069,0.0122352
8311,84,216,8.62069,0.0122352
8312,84,216,8.62069,0.0122352
8313,84,218,8.62069,0.0122352
8314,84,216,8.62069,0.0122352
8315,84,216,8.62069,0.0122352
8316,84,216,9.17431,0.0130209
8317,84,216,8.62069,0.0122352
8318,84,216,8.62069,0.0122352
8319,84,216,10,0.0141928
8320,84,216,6.09756,0.00865417
8321,84,216,9.90099,0.0140523
8322,84,216,10,0.0141928
8323,84,217,10,0.0141928
8324,84,216,9.61538,0.013647
8325,84,216,6.71141,0.00952539
8326,84,216,6.71141,0.00952539
8327,84,216,9.90099,0.0140523
8328,84,216,9.90099,0.0140523
8329,84,216,9.90099,0.0140523
8330,84,216,6.71141,0.00952539
8331,84,217,9.90099,0.0140523
8332,84,216,9.90099,0.0140523
8333,84,208,10,0.0141928
8334,84,220,10,0.0141928
8335,84,244,9.90099,0.0140523
8336,84,221,6.09756,0.00865417
8337,84,220,10,0.0141928
8338,84,220,9.61538,0.013647
8339,84,218,6.09756,0.00865417
8340,84,213,9.90099,0.0140523
8341,84,213,6.71141,0.00952539
8342,84,221,9.17431,0.0130209
8343,84,221,9.90099,0.0140523
8344,84,205,6.71141,0.00952539
8345,84,213,9.90099,0.0140523
8346,84,221,9.90099,0.0140523
8347,84,221,9.90099,0.0140523
8348,84,92,9.17431,0.0130209
8349,84,156,9.90099,0.0140523
8350,84,221,9.17431,0.0130209
8351,84,212,9.90099,0.0140523
8352,84,220,9.90099,0.0140523
8353,84,222,9.17431,0.0130209
8354,84,212,9.90099,0.0140523
8355,84,221,9.90099,0.0140523
8356,84,209,9.61538,0.013647
8357,84,223,9.17431,0.0130209
8358,84,221,6.09756,0.00865417
8359,84,213,9.17431,0.0130209
8360,84,221,9.17431,0.0130209
8361,84,221,9.17431,0.0130209
8362,84,221,8,0.0113543
8363,84,217,5,0.00709642
8364,84,219,8,0.0113543
8365,84,221,8,0.0113543
8366,84,219,8,0.0113543
8367,84,155,8,0.0113543
8368,84,207,8,0.0113543
8369,84,219,6.71141,0.00952539
8370,84,157,8,0.0113543
8371,84,218,7.35294,0.0104359
8372,84,201,5.52486,0.00784134
8373,84,212,5.52486,0.00784134
8374,84,223,5.52486,0.00784134
8375,84,221,5.52486,0.00784134
8376,84,223,6.71141,0.00952539
8377,84,199,4.52489,0.0064221
8378,84,210,4.52489,0.0064221
8379,84,215,5,0.00709642
8380,84,215,5.52486,0.00784134
8381,84,215,5.52486,0.00784134
8382,84,215,5.52486,0.00784134
8383,84,215,5.52486,0.00784134
8384,84,213,4.52489,0.0064221
8385,84,213,5.52486,0.00784134
8386,84,202,1.13122,0.00160552
8387,84,211,0.211685,0.000300441
8388,84,211,0.841043,0.00119368
8389,84,209,0.88968,0.00126271
8390,84,215,0.0606649,8.61006e-05
8391,84,197,0.217912,0.000309279
8392,84,208,3.07692,0.00436702
8393,84,209,0.245761,0.000348804
8394,84,210,0.0750469,0.000106513
8395,84,211,0.052997,7.52177e-05
8396,84,211,0.184196,0.000261426
8397,84,211,0.0562145,7.97843e-05
8398,84,243,1.20627,0.00171204
8399,84,241,0.184196,0.000261426
8400,84,211,1.28866,0.00182897
8401,85,216,8.62069,0.0118445
8402,85,217,8.62069,0.0118445
8403,85,88,8.62069,0.0118445
8404,85,216,8.62069,0.0118445
8405,85,216,8.62069,0.0118445
8406,85,216,8.62069,0.0118445
8407,85,216,9.61538,0.0132111
8408,85,216,10,0.0137396
8409,85,216,8.62069,0.0118445
8410,85,216,8.62069,0.0118445
8411,85,216,8.62069,0.0118445
8412,85,216,9.61538,0.0132111
8413,85,216,8.62069,0.0118445
8414,85,216,8.62069,0.0118445
8415,85,216,8.62069,0.0118445
8416,85,216,8.62069,0.0118445
8417,85,216,8.62069,0.0118445
8418,85,216,8.62069,0.0118445
8419,85,216,8.62069,0.0118445
8420,85,218,8.62069,0.0118445
8421,85,220,8.62069,0.0118445
8422,85,217,9.17431,0.0126051
8423,85,216,8.62069,0.0118445
8424,85,216,8.62069,0.0118445
8425,85,218,8.62069,0.0118445
8426,85,216,8.62069,0.0118445
8427,85,216,8.62069,0.0118445
8428,85,152,8.62069,0.0118445
8429,85,88,8.62069,0.0118445
8430,85,216,9.17431,0.0126051
8431,85,216,8.62069,0.0118445
8432,85,216,4.09836,0.00563098
8433,85,216,10,0.0137396
8434,85,84,9.90099,0.0136036
8435,85,217,10,0.0137396
8436,85,248,10,0.0137396
8437,85,218,9.61538,0.0132111
8438,85,216,6.71141,0.0092212
8439,85,218,6.71141,0.0092212
8440,85,216,9.90099,0.0136036
8441,85,216,9.90099,0.0136036
8442,85,216,6.71141,0.0092212
8443,85,217,9.90099,0.0136036
8444,85,216,9.90099,0.0136036
8445,85,208,9.90099,0.0136036
8446,85,220,6.09756,0.0083778
8447,85,221,10,0.0137396
8448,85,220,9.61538,0.0132111
8449,85,220,6.09756,0.0083778
8450,85,90,9.90099,0.0136036
8451,85,213,4.52489,0.00621701
8452,85,213,9.17431,0.0126051
8453,85,221,9.90099,0.0136036
8454,85,221,6.71141,0.0092212
8455,85,213,9.90099,0.0136036
8456,85,221,9.90099,0.0136036
8457,85,221,9.90099,0.0136036
8458,85,220,9.17431,0.0126051
8459,85,212,9.90099,0.0136036
8460,85,212,9.90099,0.0136036
8461,85,94,9.90099,0.0136036
8462,85,212,3.71747,0.00510765
8463,85,221,9.90099,0.0136036
8464,85,209,9.61538,0.0132111
8465,85,223,6.09756,0.0083778
8466,85,221,9.17431,0.0126051
8467,85,245,9.90099,0.0136036
8468,85,221,9.17431,0.0126051
8469,85,221,5,0.00686979
8470,85,221,8,0.0109917
8471,85,201,8,0.0109917
8472,85,219,8,0.0109917
8473,85,221,8,0.0109917
8474,85,217,8,0.0109917
8475,85,207,6.71141,0.0092212
8476,85,219,6.71141,0.0092212
8477,85,218,5.52486,0.00759093
8478,85,212,5.52486,0.00759093
8479,85,223,4.52489,0.00621701
8480,85,221,8,0.0109917
8481,85,223,4.09836,0.00563098
8482,85,210,4.52489,0.00621701
8483,85,215,5,0.00686979
8484,85,215,5.52486,0.00759093
8485,85,215,5.52486,0.00759093
8486,85,215,5.52486,0.00759093
8487,85,199,5.52486,0.00759093
8488,85,149,0.211685,0.000290847
8489,85,213,1.47929,0.00203248
8490,85,210,3.07692,0.00422757
8491,85,211,0.0606649,8.33511e-05
8492,85,209,0.238322,0.000327445
8493,85,215,0.231214,0.000317678
8494,85,208,0.245761,0.000337665
8495,85,209,2.1692,0.00298039
8496,85,210,1.84843,0.00253967
8497,85,23,2.35849,0.00324047
8498,85,211,1.58983,0.00218435
8499,85,211,1.58983,0.00218435
8500,85,215,1.84843,0.00253967
8501,86,248,8.62069,0.0117728
8502,86,216,9.17431,0.0125289
8503,86,216,8.62069,0.0117728
8504,86,220,8.62069,0.0117728
8505,86,144,8.62069,0.0117728
8506,86,208,8.62069,0.0117728
8507,86,216,8.62069,0.0117728
8508,86,216,8.62069,0.0117728
8509,86,200,8.62069,0.0117728
8510,86,216,8.62069,0.0117728
8511,86,216,8.62069,0.0117728
8512,86,232,8.62069,0.0117728
8513,86,216,8.62069,0.0117728
8514,86,217,8.62069,0.0117728
8515,86,216,8.62069,0.0117728
8516,86,88,8.62069,0.0117728
8517,86,216,8.62069,0.0117728
8518,86,200,8.62069,0.0117728
8519,86,216,9.61538,0.0131312
8520,86,220,10,0.0136565
8521,86,216,9.17431,0.0125289
8522,86,216,8.62069,0.0117728
8523,86,216,8.62069,0.0117728
8524,86,216,9.61538,0.0131312
8525,86,216,8.62069,0.0117728
8526,86,208,8.62069,0.0117728
8527,86,216,8.62069,0.0117728
8528,86,216,8.62069,0.0117728
8529,86,216,8.62069,0.0117728
8530,86,216,8.62069,0.0117728
8531,86,218,9.17431,0.0125289
8532,86,232,9.61538,0.0131312
8533,86,217,8.62069,0.0117728
8534,86,216,9.61538,0.0131312
8535,86,216,8.62069,0.0117728
8536,86,218,8.62069,0.0117728
8537,86,216,8.62069,0.0117728
8538,86,120,9.17431,0.0125289
8539,86,88,8.62069,0.0117728
8540,86,216,4.09836,0.00559691
8541,86,217,10,0.0136565
8542,86,208,9.90099,0.0135212
8543,86,89,10,0.0136565
8544,86,218,10,0.0136565
8545,86,72,6.71141,0.0091654
8546,86,218,6.71141,0.0091654
8547,86,216,9.90099,0.0135212
8548,86,216,9.90099,0.0135212
8549,86,216,6.71141,0.0091654
8550,86,217,9.90099,0.0135212
8551,86,216,9.90099,0.0135212
8552,86,216,10,0.0136565
8553,86,220,6.09756,0.0083271
8554,86,221,6.09756,0.0083271
8555,86,220,6.09756,0.0083271
8556,86,216,9.90099,0.0135212
8557,86,149,4.52489,0.00617939
8558,86,213,9.17431,0.0125289
8559,86,220,9.90099,0.0135212
8560,86,221,9.90099,0.0135212
8561,86,213,9.90099,0.0135212
8562,86,205,9.90099,0.0135212
8563,86,221,9.90099,0.0135212
8564,86,220,9.90099,0.0135212
8565,86,212,9.17431,0.0125289
8566,86,212,3.71747,0.00507675
8567,86,212,9.90099,0.0135212
8568,86,217,9.61538,0.0131312
8569,86,209,6.09756,0.0083271
8570,86,223,9.17431,0.0125289
8571,86,77,9.90099,0.0135212
8572,86,221,9.17431,0.0125289
8573,86,221,5,0.00682823
8574,86,221,8,0.0109252
8575,86,219,8,0.0109252
8576,86,93,8,0.0109252
8577,86,217,8,0.0109252
8578,86,207,6.71141,0.0091654
8579,86,218,5,0.00682823
8580,86,210,5.52486,0.007545
8581,86,222,4.52489,0.00617939
8582,86,221,8,0.0109252
8583,86,221,4.09836,0.00559691
8584,86,223,4.52489,0.00617939
8585,86,210,5,0.00682823
8586,86,215,5.52486,0.007545
8587,86,211,5.52486,0.007545
8588,86,215,8,0.0109252
8589,86,215,0.0570646,7.793e-05
8590,86,213,0.211685,0.000289087
8591,86,210,0.0570646,7.793e-05
8592,86,211,0.053775,7.34376e-05
8593,86,209,1.13122,0.00154485
8594,86,215,0.0588235,8.03321e-05
8595,86,210,0.0625939,8.5481e-05
8596,86,209,1.37931,0.00188365
8597,86,210,2.1692,0.00296235
8598,86,211,1.84843,0.0025243
8599,86,211,0.194515,0.000265638
8600,86,215,0.025701,3.50984e-05
8601,87,216,8.62069,0.0122713
8602,87,216,8.62069,0.0122713
8603,87,216,10,0.0142348
8604,87,216,4.09836,0.00583392
8605,87,216,8.62069,0.0122713
8606,87,216,8.62069,0.0122713
8607,87,88,8.62069,0.0122713
8608,87,216,8.62069,0.0122713
8609,87,217,4.09836,0.00583392
8610,87,200,8.62069,0.0122713
8611,87,216,9.17431,0.0130594
8612,87,216,8.62069,0.0122713
8613,87,216,8.62069,0.0122713
8614,87,216,8.62069,0.0122713
8615,87,216,10,0.0142348
8616,87,220,8.62069,0.0122713
8617,87,208,8.62069,0.0122713
8618,87,200,8.62069,0.0122713
8619,87,216,8.62069,0.0122713
8620,87,216,8.62069,0.0122713
8621,87,216,4.09836,0.00583392
8622,87,234,8.62069,0.0122713
8623,87,216,8.62069,0.0122713
8624,87,217,8.62069,0.0122713
8625,87,216,8.62069,0.0122713
8626,87,216,9.61538,0.0136873
8627,87,212,4.09836,0.00583392
8628,87,220,9.17431,0.0130594
8629,87,216,8.62069,0.0122713
8630,87,218,8.62069,0.0122713
8631,87,216,9.61538,0.0136873
8632,87,216,8.62069,0.0122713
8633,87,216,8.62069,0.0122713
8634,87,80,9.17431,0.0130594
8635,87,216,4.09836,0.00583392
8636,87,216,9.61538,0.0136873
8637,87,216,9.61538,0.0136873
8638,87,216,8.62069,0.0122713
8639,87,218,8.62069,0.0122713
8640,87,248,8.62069,0.0122713
8641,87,216,9.17431,0.0130594
8642,87,216,8.62069,0.0122713
8643,87,249,8.62069,0.0122713
8644,87,218,10,0.0142348
8645,87,216,9.90099,0.0140938
8646,87,216,10,0.0142348
8647,87,217,8.62069,0.0122713
8648,87,208,6.71141,0.00955353
8649,87,218,10,0.0142348
8650,87,218,9.90099,0.0140938
8651,87,216,6.71141,0.00955353
8652,87,216,9.90099,0.0140938
8653,87,216,10,0.0142348
8654,87,217,6.09756,0.00867973
8655,87,216,6.09756,0.00867973
8656,87,216,6.09756,0.00867973
8657,87,220,9.17431,0.0130594
8658,87,221,4.52489,0.00644107
8659,87,220,9.17431,0.0130594
8660,87,216,9.90099,0.0140938
8661,87,213,9.90099,0.0140938
8662,87,220,9.90099,0.0140938
8663,87,221,9.90099,0.0140938
8664,87,117,9.17431,0.0130594
8665,87,221,3.71747,0.00529173
8666,87,220,9.61538,0.0136873
8667,87,212,5,0.00711738
8668,87,212,9.61538,0.0136873
8669,87,212,9.90099,0.0140938
8670,87,193,9.90099,0.0140938
8671,87,209,9.17431,0.0130594
8672,87,95,5,0.00711738
8673,87,222,8,0.0113878
8674,87,221,5.52486,0.00786451
8675,87,221,8,0.0113878
8676,87,219,8,0.0113878
8677,87,217,6.71141,0.00955353
8678,87,219,5,0.00711738
8679,87,218,5.52486,0.00786451
8680,87,210,4.52489,0.00644107
8681,87,222,8,0.0113878
8682,87,221,5,0.00711738
8683,87,221,4.52489,0.00644107
8684,87,223,5,0.00711738
8685,87,210,5.52486,0.00786451
8686,87,215,5.52486,0.00786451
8687,87,193,8,0.0113878
8688,87,215,1.13122,0.00161027
8689,87,215,0.170184,0.000242253
8690,87,213,2,0.00284695
8691,87,210,0.0570646,8.12301e-05
8692,87,211,2,0.00284695
8693,87,209,0.0990099,0.000140938
8694,87,245,0.0570646,8.12301e-05
8695,87,210,0.0579341,8.24678e-05
8696,87,209,0.0454463,6.46917e-05
8697,87,210,0.194515,0.000276887
8698,87,211,3.07692,0.00437993
8699,87,211,0.0486642,6.92723e-05
8700,87,247,0.0616181,8.77119e-05
8701,88,216,8.62069,0.0117863
8702,88,216,8.62069,0.0117863
8703,88,216,8.62069,0.0117863
8704,88,216,8.62069,0.0117863
8705,88,216,8.62069,0.0117863
8706,88,216,8.62069,0.0117863
8707,88,184,8.62069,0.0117863
8708,88,216,9.17431,0.0125432
8709,88,88,8.62069,0.0117863
8710,88,216,8.62069,0.0117863
8711,88,216,8.62069,0.0117863
8712,88,216,8.62069,0.0117863
8713,88,208,8.62069,0.0117863
8714,88,216,10,0.0136721
8715,88,216,4.09836,0.00560332
8716,88,208,8.62069,0.0117863
8717,88,216,8.62069,0.0117863
8718,88,216,8.62069,0.0117863
8719,88,248,8.62069,0.0117863
8720,88,218,9.17431,0.0125432
8721,88,217,8.62069,0.0117863
8722,88,216,8.62069,0.0117863
8723,88,216,6.09756,0.00833664
8724,88,216,10,0.0136721
8725,88,216,8.62069,0.0117863
8726,88,200,9.61538,0.0131462
8727,88,222,8.62069,0.0117863
8728,88,240,8.62069,0.0117863
8729,88,216,8.62069,0.0117863
8730,88,208,8.62069,0.0117863
8731,88,216,8.62069,0.0117863
8732,88,216,8.62069,0.0117863
8733,88,217,8.62069,0.0117863
8734,88,216,9.61538,0.0131462
8735,88,216,8.62069,0.0117863
8736,88,212,8.62069,0.0117863
8737,88,220,9.61538,0.0131462
8738,88,216,8.62069,0.0117863
8739,88,218,8.62069,0.0117863
8740,88,216,9.17431,0.0125432
8741,88,216,4.09836,0.00560332
8742,88,184,9.61538,0.0131462
8743,88,216,9.61538,0.0131462
8744,88,154,8.62069,0.0117863
8745,88,220,8.62069,0.0117863
8746,88,216,8.62069,0.0117863
8747,88,218,9.17431,0.0125432
8748,88,216,8.62069,0.0117863
8749,88,217,8.62069,0.0117863
8750,88,218,10,0.0136721
8751,88,216,9.90099,0.0135367
8752,88,216,10,0.0136721
8753,88,217,8.62069,0.0117863
8754,88,208,6.71141,0.0091759
8755,88,218,10,0.0136721
8756,88,218,9.90099,0.0135367
8757,88,216,9.90099,0.0135367
8758,88,216,10,0.0136721
8759,88,216,6.09756,0.00833664
8760,88,217,6.09756,0.00833664
8761,88,216,6.09756,0.00833664
8762,88,216,4.52489,0.00618647
8763,88,222,9.61538,0.0131462
8764,88,221,9.90099,0.0135367
8765,88,220,9.90099,0.0135367
8766,88,88,9.90099,0.0135367
8767,88,213,9.17431,0.0125432
8768,88,220,9.90099,0.0135367
8769,88,221,9.61538,0.0131462
8770,88,213,5,0.00683605
8771,88,220,9.61538,0.0131462
8772,88,212,9.90099,0.0135367
8773,88,196,9.90099,0.0135367
8774,88,212,9.17431,0.0125432
8775,88,209,5,0.00683605
8776,88,254,8,0.0109377
8777,88,125,8,0.0109377
8778,88,221,8,0.0109377
8779,88,203,6.71141,0.0091759
8780,88,217,5,0.00683605
8781,88,219,5.52486,0.00755364
8782,88,219,4.52489,0.00618647
8783,88,210,5,0.00683605
8784,88,222,4.52489,0.00618647
8785,88,221,5,0.00683605
8786,88,221,5.52486,0.00755364
8787,88,223,5.52486,0.00755364
8788,88,210,0.0570646,7.80192e-05
8789,88,215,2,0.00273442
8790,88,215,2,0.00273442
8791,88,215,3.37838,0.00461895
8792,88,213,0.0507614,6.94015e-05
8793,88,214,1.13122,0.00154662
8794,88,211,1.0627,0.00145293
8795,88,209,0.0933794,0.000127669
8796,88,210,1.20627,0.00164923
8797,88,209,0.063593,8.69449e-05
8798,88,208,1.20627,0.00164923
8799,88,83,1.37931,0.00188581
8800,88,211,1.20627,0.00164923
8801,89,248,8.62069,0.0119364
8802,89,80,8.62069,0.0119364
8803,89,216,8.62069,0.0119364
8804,89,216,8.62069,0.0119364
8805,89,216,8.62069,0.0119364
8806,89,216,8.62069,0.0119364
8807,89,88,8.62069,0.0119364
8808,89,216,8.62069,0.0119364
8809,89,216,8.62069,0.0119364
8810,89,216,8.62069,0.0119364
8811,89,216,4.09836,0.00567469
8812,89,216,8.62069,0.0119364
8813,89,216,8.62069,0.0119364
8814,89,216,4.09836,0.00567469
8815,89,216,8.62069,0.0119364
8816,89,216,8.62069,0.0119364
8817,89,216,9.61538,0.0133137
8818,89,200,9.17431,0.012703
8819,89,216,8.62069,0.0119364
8820,89,216,8.62069,0.0119364
8821,89,216,8.62069,0.0119364
8822,89,216,8.62069,0.0119364
8823,89,208,9.61538,0.0133137
8824,89,208,8.62069,0.0119364
8825,89,208,4.09836,0.00567469
8826,89,217,8.62069,0.0119364
8827,89,240,8.62069,0.0119364
8828,89,216,9.17431,0.012703
8829,89,216,8.62069,0.0119364
8830,89,218,8.62069,0.0119364
8831,89,217,6.09756,0.00844283
8832,89,216,10,0.0138462
8833,89,216,8.62069,0.0119364
8834,89,216,9.61538,0.0133137
8835,89,216,8.62069,0.0119364
8836,89,94,8.62069,0.0119364
8837,89,220,8.62069,0.0119364
8838,89,212,10,0.0138462
8839,89,216,8.62069,0.0119364
8840,89,220,9.61538,0.0133137
8841,89,217,8.62069,0.0119364
8842,89,216,9.17431,0.012703
8843,89,216,9.61538,0.0133137
8844,89,213,8.62069,0.0119364
8845,89,220,8.62069,0.0119364
8846,89,248,9.17431,0.012703
8847,89,218,4.09836,0.00567469
8848,89,218,9.61538,0.0133137
8849,89,216,9.61538,0.0133137
8850,89,216,8.62069,0.0119364
8851,89,220,8.62069,0.0119364
8852,89,216,8.62069,0.0119364
8853,89,88,9.17431,0.012703
8854,89,208,8.62069,0.0119364
8855,89,217,8.62069,0.0119364
8856,89,218,9.61538,0.0133137
8857,89,216,9.90099,0.0137092
8858,89,216,10,0.0138462
8859,89,217,6.71141,0.00929278
8860,89,208,10,0.0138462
8861,89,218,9.90099,0.0137092
8862,89,218,6.71141,0.00929278
8863,89,216,10,0.0138462
8864,89,216,6.09756,0.00844283
8865,89,216,6.09756,0.00844283
8866,89,219,4.52489,0.00626527
8867,89,216,9.90099,0.0137092
8868,89,216,9.17431,0.012703
8869,89,222,9.90099,0.0137092
8870,89,221,9.90099,0.0137092
8871,89,220,5,0.00692312
8872,89,215,9.61538,0.0133137
8873,89,220,9.90099,0.0137092
8874,89,221,9.90099,0.0137092
8875,89,213,9.17431,0.012703
8876,89,220,5,0.00692312
8877,89,212,8,0.011077
8878,89,212,8,0.011077
8879,89,213,8,0.011077
8880,89,205,6.71141,0.00929278
8881,89,217,7.35294,0.0101811
8882,89,219,5.52486,0.00764986
8883,89,235,4.52489,0.00626527
8884,89,210,5,0.00692312
8885,89,218,4.52489,0.00626527
8886,89,221,4.09836,0.00567469
8887,89,221,5.52486,0.00764986
8888,89,223,0.716332,0.000991851
8889,89,210,0.0570646,7.9013e-05
8890,89,215,1.13122,0.00156632
8891,89,215,2,0.00276925
8892,89,215,2,0.00276925
8893,89,213,0.716332,0.000991851
8894,89,212,0.224417,0.000310733
8895,89,211,0.0570646,7.9013e-05
8896,89,209,1.47929,0.00204826
8897,89,210,0.796178,0.00110241
8898,89,209,0.109589,0.00015174
8899,89,192,2.57069,0.00355945
8900,89,215,0.052997,7.33809e-05
8901,90,216,8.62069,0.0115777
8902,90,216,8.62069,0.0115777
8903,90,216,8.62069,0.0115777
8904,90,216,8.62069,0.0115777
8905,90,216,8.62069,0.0115777
8906,90,220,8.62069,0.0115777
8907,90,216,8.62069,0.0115777
8908,90,88,8.62069,0.0115777
8909,90,218,8.62069,0.0115777
8910,90,216,8.62069,0.0115777
8911,90,216,8.62069,0.0115777
8912,90,216,8.62069,0.0115777
8913,90,216,8.62069,0.0115777
8914,90,216,8.62069,0.0115777
8915,90,208,8.62069,0.0115777
8916,90,218,8.62069,0.0115777
8917,90,216,8.62069,0.0115777
8918,90,88,8.62069,0.0115777
8919,90,216,4.09836,0.00550417
8920,90,216,4.09836,0.00550417
8921,90,216,4.09836,0.00550417
8922,90,216,9.17431,0.0123213
8923,90,216,8.62069,0.0115777
8924,90,216,8.62069,0.0115777
8925,90,88,9.61538,0.0129136
8926,90,216,9.17431,0.0123213
8927,90,216,8.62069,0.0115777
8928,90,216,8.62069,0.0115777
8929,90,216,8.62069,0.0115777
8930,90,212,8.62069,0.0115777
8931,90,208,10,0.0134302
8932,90,208,6.09756,0.00818913
8933,90,201,8.62069,0.0115777
8934,90,216,10,0.0134302
8935,90,219,9.17431,0.0123213
8936,90,218,8.62069,0.0115777
8937,90,217,8.62069,0.0115777
8938,90,72,6.71141,0.00901354
8939,90,216,10,0.0134302
8940,90,200,9.61538,0.0129136
8941,90,248,9.61538,0.0129136
8942,90,220,8.62069,0.0115777
8943,90,212,8.62069,0.0115777
8944,90,216,10,0.0134302
8945,90,223,8.62069,0.0115777
8946,90,193,4.09836,0.00550417
8947,90,216,9.17431,0.0123213
8948,90,216,9.61538,0.0129136
8949,90,213,8.62069,0.0115777
8950,90,220,8.62069,0.0115777
8951,90,218,9.17431,0.0123213
8952,90,218,4.09836,0.00550417
8953,90,216,9.61538,0.0129136
8954,90,216,9.61538,0.0129136
8955,90,220,8.62069,0.0115777
8956,90,88,8.62069,0.0115777
8957,90,208,8.62069,0.0115777
8958,90,209,9.90099,0.0132972
8959,90,218,8.62069,0.0115777
8960,90,216,8.62069,0.0115777
8961,90,216,9.61538,0.0129136
8962,90,217,9.90099,0.0132972
8963,90,208,10,0.0134302
8964,90,218,8,0.0107441
8965,90,218,10,0.0134302
8966,90,208,9.90099,0.0132972
8967,90,216,6.71141,0.00901354
8968,90,216,10,0.0134302
8969,90,219,6.09756,0.00818913
8970,90,216,6.09756,0.00818913
8971,90,216,6.71141,0.00901354
8972,90,214,9.17431,0.0123213
8973,90,221,9.90099,0.0132972
8974,90,220,5,0.00671509
8975,90,247,9.61538,0.0129136
8976,90,220,9.90099,0.0132972
8977,90,221,9.90099,0.0132972
8978,90,213,9.17431,0.0123213
8979,90,220,5,0.00671509
8980,90,212,8,0.0107441
8981,90,212,8,0.0107441
8982,90,212,8,0.0107441
8983,90,217,6.71141,0.00901354
8984,90,219,6.09756,0.00818913
8985,90,194,5.52486,0.00741999
8986,90,218,4.52489,0.006077
8987,90,221,5,0.00671509
8988,90,223,4.52489,0.006077
8989,90,223,8,0.0107441
8990,90,210,1.13122,0.00151925
8991,90,221,0.0507614,6.81735e-05
8992,90,87,0.0570646,7.66387e-05
8993,90,87,2,0.00268603
8994,90,213,2,0.00268603
8995,90,212,0.0625939,8.40647e-05
8996,90,215,1.13122,0.00151925
8997,90,209,0.0570646,7.66387e-05
8998,90,210,3.07692,0.00413236
8999,90,145,3.07692,0.00413236
9000,90,215,1.13122,0.00151925
9001,91,152,8.62069,0.0120419
9002,91,216,8.62069,0.0120419
9003,91,216,8.62069,0.0120419
9004,91,216,8.62069,0.0120419
9005,91,208,8.62069,0.0120419
9006,91,216,10,0.0139686
9007,91,216,8.62069,0.0120419
9008,91,216,9.61538,0.0134314
9009,91,218,8.62069,0.0120419
9010,91,216,8.62069,0.0120419
9011,91,216,8.62069,0.0120419
9012,91,216,8.62069,0.0120419
9013,91,88,8.62069,0.0120419
9014,91,216,4.09836,0.00572484
